"","date","country","state","city","ibgeID","newDeaths","deaths","newCases","totalCases"
"3942","2020-04-01","Brazil","PR","Umuarama/PR",4128104,0,0,0,2
"3943","2020-04-01","Brazil","MG","Unaí/MG",3170404,0,0,0,1
"3944","2020-04-01","Brazil","PR","União da Vitória/PR",4128203,0,0,0,1
"3945","2020-04-01","Brazil","SC","Urussanga/SC",4219002,0,0,0,1
"3946","2020-04-01","Brazil","RJ","Valença/RJ",3306107,0,0,0,1
"3947","2020-04-01","Brazil","SP","Valinhos/SP",3556206,0,0,0,1
"3948","2020-04-01","Brazil","GO","Valparaíso de Goiás/GO",5221858,0,0,1,4
"3949","2020-04-01","Brazil","SP","Vargem Grande Paulista/SP",3556453,0,1,0,2
"3950","2020-04-01","Brazil","PR","Verê/PR",4128609,0,0,0,1
"3951","2020-04-01","Brazil","RS","Viamão/RS",4323002,0,0,2,3
"3952","2020-04-01","Brazil","ES","Viana/ES",3205101,0,0,0,1
"3953","2020-04-01","Brazil","ES","Vila Velha/ES",3205200,0,0,1,36
"3954","2020-04-01","Brazil","SP","Vinhedo/SP",3556701,0,0,0,1
"3955","2020-04-01","Brazil","BA","Vitória da Conquista/BA",2933307,0,0,1,1
"3956","2020-04-01","Brazil","ES","Vitória/ES",3205309,0,0,6,34
"3957","2020-04-01","Brazil","RJ","Volta Redonda/RJ",3306305,0,1,0,12
"3958","2020-04-01","Brazil","SP","Votorantim/SP",3557006,0,0,0,1
"3959","2020-04-01","Brazil","SP","Votuporanga/SP",3557105,0,0,0,1
"3960","2020-04-01","Brazil","MT","Várzea Grande/MT",5108402,0,0,0,2
"3961","2020-04-01","Brazil","GO","Águas Lindas de Goiás/GO",5200258,0,0,0,1
"3962","2020-04-01","Brazil","TOTAL","TOTAL",0,42,244,1107,6931
"3963","2020-04-02","Brazil","PA","Abaetetuba/PA",1500107,0,0,0,1
"3964","2020-04-02","Brazil","AC","Acrelândia/AC",1200013,0,0,0,8
"3965","2020-04-02","Brazil","ES","Afonso Cláudio/ES",3200102,0,0,0,1
"3966","2020-04-02","Brazil","SP","Agudos/SP",3500709,0,0,1,1
"3967","2020-04-02","Brazil","BA","Alagoinhas/BA",2900702,0,0,0,3
"3968","2020-04-02","Brazil","MS","Alcinópolis/MS",5000252,0,0,0,1
"3969","2020-04-02","Brazil","RS","Alegrete/RS",4300406,0,0,0,1
"3970","2020-04-02","Brazil","MG","Alfenas/MG",3101607,0,0,0,1
"3971","2020-04-02","Brazil","PE","Aliança/PE",2600708,0,0,0,1
"3972","2020-04-02","Brazil","PR","Almirante Tamandaré/PR",4100400,0,0,0,3
"3973","2020-04-02","Brazil","ES","Alto Rio Novo/ES",3200359,0,0,0,0
"3974","2020-04-02","Brazil","RS","Alvorada/RS",4300604,0,0,1,3
"3975","2020-04-02","Brazil","SP","Americana/SP",3501608,0,0,0,2
"3976","2020-04-02","Brazil","PA","Ananindeua/PA",1500800,0,0,2,9
"3977","2020-04-02","Brazil","RJ","Angra dos Reis/RJ",3300100,0,0,0,1
"3978","2020-04-02","Brazil","AM","Anori/AM",1300102,0,0,0,1
"3979","2020-04-02","Brazil","RS","Anta Gorda/RS",4300703,0,0,0,2
"3980","2020-04-02","Brazil","SC","Antônio Carlos/SC",4201208,1,1,7,8
"3981","2020-04-02","Brazil","GO","Anápolis/GO",5201108,0,0,0,4
"3982","2020-04-02","Brazil","GO","Aparecida de Goiânia/GO",5201405,0,0,0,2
"3983","2020-04-02","Brazil","RN","Apodi/RN",2401008,0,0,0,1
"3984","2020-04-02","Brazil","CE","Aquiraz/CE",2301000,0,0,-1,13
"3985","2020-04-02","Brazil","SE","Aracaju/SE",2800308,2,2,1,20
"3986","2020-04-02","Brazil","ES","Aracruz/ES",3200607,0,0,0,1
"3987","2020-04-02","Brazil","MG","Araguari/MG",3103504,0,0,0,1
"3988","2020-04-02","Brazil","TO","Araguaína/TO",1702109,0,0,0,3
"3989","2020-04-02","Brazil","PR","Arapongas/PR",4101507,0,0,0,2
"3990","2020-04-02","Brazil","SP","Araraquara/SP",3503208,0,0,1,1
"3991","2020-04-02","Brazil","PR","Araucária/PR",4101804,0,0,0,1
"3992","2020-04-02","Brazil","SP","Araçatuba/SP",3502804,0,0,0,2
"3993","2020-04-02","Brazil","MG","Arcos/MG",3104205,0,0,1,1
"3994","2020-04-02","Brazil","RJ","Arraial do Cabo/RJ",3300258,0,1,0,1
"3995","2020-04-02","Brazil","SP","Arujá/SP",3503901,1,1,2,4
"3996","2020-04-02","Brazil","PR","Assis Chateaubriand/PR",4102000,0,0,0,1
"3997","2020-04-02","Brazil","SP","Assis/SP",3504008,0,0,1,1
"3998","2020-04-02","Brazil","MA","Açailândia/MA",2100055,0,0,0,1
"3999","2020-04-02","Brazil","RN","Açu/RN",2400208,0,0,0,1
"4000","2020-04-02","Brazil","RS","Bagé/RS",4301602,0,0,1,16
"4001","2020-04-02","Brazil","SC","Balneário Arroio do Silva/SC",4201950,0,0,0,1
"4002","2020-04-02","Brazil","SC","Balneário Camboriú/SC",4202008,0,0,0,10
"4003","2020-04-02","Brazil","MG","Barbacena/MG",3105608,0,0,1,1
"4004","2020-04-02","Brazil","PA","Barcarena/PA",1501303,0,0,0,1
"4005","2020-04-02","Brazil","RJ","Barra Mansa/RJ",3300407,0,0,0,2
"4006","2020-04-02","Brazil","BA","Barra do Rocha/BA",2903102,0,0,0,1
"4007","2020-04-02","Brazil","BA","Barra/BA",2902708,0,0,0,1
"4008","2020-04-02","Brazil","BA","Barreiras/BA",2903201,0,0,0,1
"4009","2020-04-02","Brazil","SP","Barueri/SP",3505708,0,0,5,26
"4010","2020-04-02","Brazil","MS","Batayporã/MS",5002001,0,1,1,4
"4011","2020-04-02","Brazil","SP","Bauru/SP",3506003,0,0,-2,0
"4012","2020-04-02","Brazil","CE","Beberibe/CE",2302206,0,0,0,1
"4013","2020-04-02","Brazil","RJ","Belford Roxo/RJ",3300456,1,1,0,3
"4014","2020-04-02","Brazil","BA","Belmonte/BA",2903409,0,0,1,1
"4015","2020-04-02","Brazil","MG","Belo Horizonte/MG",3106200,1,3,22,210
"4016","2020-04-02","Brazil","PE","Belo Jardim/PE",2601706,0,0,0,1
"4017","2020-04-02","Brazil","PA","Belém/PA",1501402,0,0,3,28
"4018","2020-04-02","Brazil","RS","Bento Gonçalves/RS",4302105,0,0,2,4
"4019","2020-04-02","Brazil","MG","Betim/MG",3106705,0,0,0,5
"4020","2020-04-02","Brazil","SC","Biguaçu/SC",4202305,0,0,1,1
"4021","2020-04-02","Brazil","SC","Blumenau/SC",4202404,0,0,0,22
"4022","2020-04-02","Brazil","MG","Boa Esperança/MG",3107109,0,0,0,1
"4023","2020-04-02","Brazil","RR","Boa Vista/RR",1400100,0,0,1,24
"4024","2020-04-02","Brazil","AM","Boca do Acre/AM",1300706,0,0,0,1
"4025","2020-04-02","Brazil","MG","Bom Despacho/MG",3107406,0,0,0,1
"4026","2020-04-02","Brazil","RR","Bonfim/RR",1400159,0,0,0,3
"4027","2020-04-02","Brazil","DF","Brasília/DF",5300108,1,5,30,400
"4028","2020-04-02","Brazil","SC","Braço do Norte/SC",4202800,0,0,0,12
"4029","2020-04-02","Brazil","SP","Brodowski/SP",3507803,0,0,0,1
"4030","2020-04-02","Brazil","BA","Brumado/BA",2904605,0,0,0,5
"4031","2020-04-02","Brazil","SC","Brusque/SC",4202909,0,0,0,3
"4032","2020-04-02","Brazil","PB","Cabedelo/PB",2503209,0,0,0,1
"4033","2020-04-02","Brazil","SP","Cachoeira Paulista/SP",3508603,0,0,0,1
"4034","2020-04-02","Brazil","RS","Cachoeira do Sul/RS",4303004,0,0,0,1
"4035","2020-04-02","Brazil","RS","Cachoeirinha/RS",4303103,0,0,1,2
"4036","2020-04-02","Brazil","ES","Cachoeiro de Itapemirim/ES",3201209,0,0,0,1
"4037","2020-04-02","Brazil","RN","Caicó/RN",2402006,0,0,1,1
"4038","2020-04-02","Brazil","SP","Caieiras/SP",3509007,0,1,4,15
"4039","2020-04-02","Brazil","SP","Cajamar/SP",3509205,0,0,0,1
"4040","2020-04-02","Brazil","GO","Caldas Novas/GO",5204508,0,0,-1,0
"4041","2020-04-02","Brazil","RS","Camaquã/RS",4303509,0,0,0,0
"4042","2020-04-02","Brazil","PE","Camaragibe/PE",2603454,0,0,0,2
"4043","2020-04-02","Brazil","BA","Camaçari/BA",2905701,0,0,0,4
"4044","2020-04-02","Brazil","SC","Camboriú/SC",4203204,0,0,0,7
"4045","2020-04-02","Brazil","PR","Cambé/PR",4103701,0,0,0,1
"4046","2020-04-02","Brazil","GO","Campestre de Goiás/GO",5204607,0,0,0,1
"4047","2020-04-02","Brazil","PB","Campina Grande/PB",2504009,0,0,0,2
"4048","2020-04-02","Brazil","SP","Campinas/SP",3509502,0,1,1,23
"4049","2020-04-02","Brazil","MG","Campo Belo/MG",3111200,0,0,0,1
"4050","2020-04-02","Brazil","RS","Campo Bom/RS",4303905,0,0,0,2
"4051","2020-04-02","Brazil","MS","Campo Grande/MS",5002704,0,0,0,38
"4052","2020-04-02","Brazil","PR","Campo Largo/PR",4104204,0,0,1,5
"4053","2020-04-02","Brazil","PR","Campo Mourão/PR",4104303,1,1,4,8
"4054","2020-04-02","Brazil","MG","Campos Altos/MG",3111507,0,0,0,1
"4055","2020-04-02","Brazil","RJ","Campos dos Goytacazes/RJ",3301009,0,0,0,1
"4056","2020-04-02","Brazil","BA","Canarana/BA",2906204,0,0,0,1
"4057","2020-04-02","Brazil","BA","Candeias/BA",2906501,0,0,0,1
"4058","2020-04-02","Brazil","SC","Canelinha/SC",4203709,0,0,0,1
"4059","2020-04-02","Brazil","RS","Canguçu/RS",4304507,0,0,0,1
"4060","2020-04-02","Brazil","RS","Canoas/RS",4304606,0,0,0,8
"4061","2020-04-02","Brazil","RR","Cantá/RR",1400175,0,0,3,3
"4062","2020-04-02","Brazil","SE","Capela/SE",2801306,0,0,1,1
"4063","2020-04-02","Brazil","MG","Capitólio/MG",3112802,0,0,0,1
"4064","2020-04-02","Brazil","RS","Capão da Canoa/RS",4304630,0,0,0,2
"4065","2020-04-02","Brazil","RS","Capão do Leão/RS",4304663,0,0,0,1
"4066","2020-04-02","Brazil","SP","Carapicuíba/SP",3510609,1,1,4,11
"4067","2020-04-02","Brazil","AM","Careiro da Várzea/AM",1301159,0,0,0,1
"4068","2020-04-02","Brazil","ES","Cariacica/ES",3201308,0,0,4,11
"4069","2020-04-02","Brazil","RS","Carlos Barbosa/RS",4304804,0,0,0,1
"4070","2020-04-02","Brazil","MG","Carmo do Cajuru/MG",3114204,0,0,0,1
"4071","2020-04-02","Brazil","RN","Carnaubais/RN",2402501,0,0,0,1
"4072","2020-04-02","Brazil","PE","Caruaru/PE",2604106,0,0,0,1
"4073","2020-04-02","Brazil","PR","Cascavel/PR",4104808,0,1,3,13
"4074","2020-04-02","Brazil","PA","Castanhal/PA",1502400,0,0,0,1
"4075","2020-04-02","Brazil","ES","Castelo/ES",3201407,0,0,0,2
"4076","2020-04-02","Brazil","PR","Castro/PR",4104907,0,0,0,1
"4077","2020-04-02","Brazil","GO","Catalão/GO",5205109,0,0,0,1
"4078","2020-04-02","Brazil","BA","Catu/BA",2907509,0,0,0,0
"4079","2020-04-02","Brazil","CE","Caucaia/CE",2303709,0,0,0,1
"4080","2020-04-02","Brazil","RS","Caxias do Sul/RS",4305108,0,0,0,13
"4081","2020-04-02","Brazil","RN","Ceará-Mirim/RN",2402600,0,0,1,2
"4082","2020-04-02","Brazil","RS","Cerro Grande do Sul/RS",4305173,0,0,0,1
"4083","2020-04-02","Brazil","SC","Chapecó/SC",4204202,0,0,0,5
"4084","2020-04-02","Brazil","RS","Charqueadas/RS",4305355,0,0,0,1
"4085","2020-04-02","Brazil","PR","Cianorte/PR",4105508,0,0,3,11
"4086","2020-04-02","Brazil","GO","Cidade Ocidental/GO",5205497,0,0,0,1
"4087","2020-04-02","Brazil","BA","Coaraci/BA",2908002,0,0,0,1
"4088","2020-04-02","Brazil","PR","Colombo/PR",4105805,0,0,0,0
"4089","2020-04-02","Brazil","BA","Conceição do Jacuípe/BA",2908507,0,0,0,1
"4090","2020-04-02","Brazil","BA","Conde/BA",2908606,0,0,0,1
"4091","2020-04-02","Brazil","MG","Contagem/MG",3118601,0,0,2,9
"4092","2020-04-02","Brazil","PR","Contenda/PR",4106209,0,0,0,1
"4093","2020-04-02","Brazil","PR","Cornélio Procópio/PR",4106407,0,0,1,1
"4094","2020-04-02","Brazil","MG","Coronel Fabriciano/MG",3119401,0,0,0,1
"4095","2020-04-02","Brazil","SP","Cotia/SP",3513009,0,2,2,23
"4096","2020-04-02","Brazil","SC","Criciúma/SC",4204608,1,1,2,23
"4097","2020-04-02","Brazil","RS","Cruzeiro do Sul/RS",4306205,0,0,0,1
"4098","2020-04-02","Brazil","MT","Cuiabá/MT",5103403,0,0,6,25
"4099","2020-04-02","Brazil","PR","Curitiba/PR",4106902,0,0,2,99
"4100","2020-04-02","Brazil","SP","Diadema/SP",3513801,0,0,-8,0
"4101","2020-04-02","Brazil","BA","Dias d'Ávila/BA",2910057,0,0,0,1
"4102","2020-04-02","Brazil","MG","Divinópolis/MG",3122306,0,0,-4,9
"4103","2020-04-02","Brazil","RS","Dois Irmãos/RS",4306403,0,0,1,2
"4104","2020-04-02","Brazil","RS","Dom Pedrito/RS",4306601,0,0,0,1
"4105","2020-04-02","Brazil","MS","Dourados/MS",5003702,0,0,1,4
"4106","2020-04-02","Brazil","SP","Dracena/SP",3514403,0,0,1,1
"4107","2020-04-02","Brazil","RJ","Duque de Caxias/RJ",3301702,0,0,3,9
"4108","2020-04-02","Brazil","RS","Eldorado do Sul/RS",4306767,0,0,0,1
"4109","2020-04-02","Brazil","SP","Embu das Artes/SP",3515004,0,1,6,14
"4110","2020-04-02","Brazil","RS","Erechim/RS",4307005,0,0,0,3
"4111","2020-04-02","Brazil","RS","Estrela/RS",4307807,0,0,0,1
"4112","2020-04-02","Brazil","RS","Estância Velha/RS",4307609,0,0,1,3
"4113","2020-04-02","Brazil","CE","Eusébio/CE",2304285,-1,0,0,1
"4114","2020-04-02","Brazil","MG","Extrema/MG",3125101,0,0,0,1
"4115","2020-04-02","Brazil","RS","Farroupilha/RS",4307906,0,0,0,1
"4116","2020-04-02","Brazil","PR","Faxinal/PR",4107603,0,0,0,1
"4117","2020-04-02","Brazil","PR","Fazenda Rio Grande/PR",4107652,0,0,0,1
"4118","2020-04-02","Brazil","BA","Feira de Santana/BA",2910800,0,0,3,22
"4119","2020-04-02","Brazil","PE","Fernando de Noronha/PE",2605459,0,0,0,2
"4120","2020-04-02","Brazil","SP","Ferraz de Vasconcelos/SP",3515707,0,0,3,12
"4121","2020-04-02","Brazil","SC","Florianópolis/SC",4205407,1,1,11,71
"4122","2020-04-02","Brazil","CE","Fortaleza/CE",2304400,-6,0,113,526
"4123","2020-04-02","Brazil","CE","Fortim/CE",2304459,0,0,0,1
"4124","2020-04-02","Brazil","PR","Foz do Iguaçu/PR",4108304,0,0,0,12
"4125","2020-04-02","Brazil","SP","Franca/SP",3516200,0,0,1,1
"4126","2020-04-02","Brazil","PR","Francisco Beltrão/PR",4108403,0,0,0,1
"4127","2020-04-02","Brazil","SP","Francisco Morato/SP",3516309,1,1,3,3
"4128","2020-04-02","Brazil","SP","Franco da Rocha/SP",3516408,0,0,2,6
"4129","2020-04-02","Brazil","ES","Fundão/ES",3202207,0,0,1,1
"4130","2020-04-02","Brazil","RS","Garibaldi/RS",4308607,0,0,0,1
"4131","2020-04-02","Brazil","SC","Gaspar/SC",4205902,0,0,0,2
"4132","2020-04-02","Brazil","PE","Goiana/PE",2606200,0,1,0,1
"4133","2020-04-02","Brazil","GO","Goianésia/GO",5208608,0,0,0,1
"4134","2020-04-02","Brazil","PR","Goioerê/PR",4108601,0,0,0,1
"4135","2020-04-02","Brazil","GO","Goiânia/GO",5208707,0,0,1,43
"4136","2020-04-02","Brazil","MG","Governador Valadares/MG",3127701,0,0,0,2
"4137","2020-04-02","Brazil","SC","Gravatal/SC",4206207,0,0,0,3
"4138","2020-04-02","Brazil","RS","Gravataí/RS",4309209,0,0,5,9
"4139","2020-04-02","Brazil","RJ","Guapimirim/RJ",3301850,0,0,0,1
"4140","2020-04-02","Brazil","ES","Guarapari/ES",3202405,0,0,1,3
"4141","2020-04-02","Brazil","PR","Guarapuava/PR",4109401,0,0,0,1
"4142","2020-04-02","Brazil","SP","Guarujá/SP",3518701,0,0,2,3
"4143","2020-04-02","Brazil","SP","Guarulhos/SP",3518800,0,2,10,35
"4144","2020-04-02","Brazil","RS","Guaíba/RS",4309308,0,0,1,1
"4145","2020-04-02","Brazil","PR","Guaíra/PR",4108809,0,0,0,2
"4146","2020-04-02","Brazil","MG","Guimarânia/MG",3128907,0,0,0,1
"4147","2020-04-02","Brazil","GO","Hidrolândia/GO",5209705,0,0,0,0
"4148","2020-04-02","Brazil","SP","Hortolândia/SP",3519071,0,0,0,1
"4149","2020-04-02","Brazil","AL","INDEFINIDA/AL",27,0,0,0,4
"4150","2020-04-02","Brazil","BA","INDEFINIDA/BA",29,0,0,0,0
"4151","2020-04-02","Brazil","CE","INDEFINIDA/CE",23,20,20,0,0
"4152","2020-04-02","Brazil","ES","INDEFINIDA/ES",32,0,0,0,0
"4153","2020-04-02","Brazil","GO","INDEFINIDA/GO",52,0,0,0,0
"4154","2020-04-02","Brazil","MG","INDEFINIDA/MG",31,0,0,1,3
"4155","2020-04-02","Brazil","PE","INDEFINIDA/PE",26,0,1,0,5
"4156","2020-04-02","Brazil","PR","INDEFINIDA/PR",41,0,0,1,6
"4157","2020-04-02","Brazil","RJ","INDEFINIDA/RJ",33,0,0,7,7
"4158","2020-04-02","Brazil","RN","INDEFINIDA/RN",24,0,0,1,3
"4159","2020-04-02","Brazil","SC","INDEFINIDA/SC",42,0,0,0,8
"4160","2020-04-02","Brazil","SP","INDEFINIDA/SP",35,0,0,16,75
"4161","2020-04-02","Brazil","PR","Ibaiti/PR",4109708,0,0,0,1
"4162","2020-04-02","Brazil","CE","Icó/CE",2305407,0,0,2,2
"4163","2020-04-02","Brazil","PB","Igaracy/PB",2502607,0,0,0,1
"4164","2020-04-02","Brazil","BA","Ilhéus/BA",2913606,0,0,1,8
"4165","2020-04-02","Brazil","SC","Imbituba/SC",4207304,0,0,0,5
"4166","2020-04-02","Brazil","MA","Imperatriz/MA",2105302,0,0,0,1
"4167","2020-04-02","Brazil","SC","Indaial/SC",4207502,0,0,0,1
"4168","2020-04-02","Brazil","SP","Indaiatuba/SP",3520509,0,0,0,2
"4169","2020-04-02","Brazil","MG","Ipatinga/MG",3131307,0,0,0,1
"4170","2020-04-02","Brazil","BA","Ipiaú/BA",2913903,0,0,0,1
"4171","2020-04-02","Brazil","PE","Ipubi/PE",2607307,0,0,0,1
"4172","2020-04-02","Brazil","SP","Iracemápolis/SP",3521408,0,0,0,1
"4173","2020-04-02","Brazil","PR","Iretama/PR",4110805,0,0,0,1
"4174","2020-04-02","Brazil","RJ","Itaboraí/RJ",3301900,0,0,2,6
"4175","2020-04-02","Brazil","BA","Itabuna/BA",2914802,0,0,0,4
"4176","2020-04-02","Brazil","AM","Itacoatiara/AM",1301902,0,0,0,4
"4177","2020-04-02","Brazil","BA","Itagibá/BA",2915205,0,0,0,1
"4178","2020-04-02","Brazil","RJ","Itaguaí/RJ",3302007,0,0,1,1
"4179","2020-04-02","Brazil","CE","Itaitinga/CE",2306256,0,0,0,1
"4180","2020-04-02","Brazil","PA","Itaituba/PA",1503606,0,0,0,1
"4181","2020-04-02","Brazil","SC","Itajaí/SC",4208203,0,0,1,19
"4182","2020-04-02","Brazil","BA","Itajuípe/BA",2915502,0,0,0,3
"4183","2020-04-02","Brazil","BA","Itamaraju/BA",2915601,0,0,0,1
"4184","2020-04-02","Brazil","SP","Itanhaém/SP",3522109,0,0,0,2
"4185","2020-04-02","Brazil","CE","Itapajé/CE",2306306,0,0,1,1
"4186","2020-04-02","Brazil","SP","Itapecerica da Serra/SP",3522208,0,0,0,4
"4187","2020-04-02","Brazil","SC","Itapema/SC",4208302,0,0,0,2
"4188","2020-04-02","Brazil","ES","Itapemirim/ES",3202801,0,0,0,1
"4189","2020-04-02","Brazil","SP","Itapevi/SP",3522505,0,0,0,6
"4190","2020-04-02","Brazil","CE","Itapipoca/CE",2306405,0,0,1,1
"4191","2020-04-02","Brazil","SP","Itaquaquecetuba/SP",3523107,0,0,2,5
"4192","2020-04-02","Brazil","SP","Itararé/SP",3523206,0,0,1,1
"4193","2020-04-02","Brazil","BA","Itororó/BA",2917102,0,0,0,1
"4194","2020-04-02","Brazil","SP","Itu/SP",3523909,0,0,1,1
"4195","2020-04-02","Brazil","GO","Itumbiara/GO",5211503,0,0,0,2
"4196","2020-04-02","Brazil","SP","Itupeva/SP",3524006,0,0,0,1
"4197","2020-04-02","Brazil","RS","Ivoti/RS",4310801,0,1,1,4
"4198","2020-04-02","Brazil","SC","Içara/SC",4207007,0,0,0,1
"4199","2020-04-02","Brazil","PE","Jaboatão dos Guararapes/PE",2607901,0,0,1,7
"4200","2020-04-02","Brazil","CE","Jaguaribe/CE",2306900,0,0,1,1
"4201","2020-04-02","Brazil","SP","Jaguariúna/SP",3524709,0,0,0,1
"4202","2020-04-02","Brazil","SC","Jaguaruna/SC",4208807,0,0,0,2
"4203","2020-04-02","Brazil","SP","Jandira/SP",3525003,0,0,0,2
"4204","2020-04-02","Brazil","SC","Jaraguá do Sul/SC",4208906,0,0,0,4
"4205","2020-04-02","Brazil","RO","Jaru/RO",1100114,0,0,0,1
"4206","2020-04-02","Brazil","GO","Jataí/GO",5211909,0,0,0,2
"4207","2020-04-02","Brazil","SP","Jaú/SP",3525300,0,0,1,1
"4208","2020-04-02","Brazil","BA","Jequié/BA",2918001,0,0,0,1
"4209","2020-04-02","Brazil","RO","Ji-Paraná/RO",1100122,0,0,0,1
"4210","2020-04-02","Brazil","SC","Joaçaba/SC",4209003,0,0,1,1
"4211","2020-04-02","Brazil","SC","Joinville/SC",4209102,0,1,2,16
"4212","2020-04-02","Brazil","PB","João Pessoa/PB",2507507,0,0,8,23
"4213","2020-04-02","Brazil","CE","Juazeiro do Norte/CE",2307304,0,0,0,1
"4214","2020-04-02","Brazil","BA","Juazeiro/BA",2918407,0,0,0,2
"4215","2020-04-02","Brazil","MG","Juiz de Fora/MG",3136702,0,0,6,30
"4216","2020-04-02","Brazil","SP","Jundiaí/SP",3525904,0,0,0,5
"4217","2020-04-02","Brazil","SC","Lages/SC",4209300,0,0,0,1
"4218","2020-04-02","Brazil","MG","Lagoa da Prata/MG",3137205,0,0,1,5
"4219","2020-04-02","Brazil","SC","Laguna/SC",4209409,0,0,0,1
"4220","2020-04-02","Brazil","RS","Lajeado/RS",4311403,0,0,1,6
"4221","2020-04-02","Brazil","PR","Lapa/PR",4113205,0,0,0,1
"4222","2020-04-02","Brazil","BA","Lauro de Freitas/BA",2919207,0,0,0,12
"4223","2020-04-02","Brazil","MG","Lavras/MG",3138203,0,0,0,1
"4224","2020-04-02","Brazil","SP","Lençóis Paulista/SP",3526803,0,0,0,1
"4225","2020-04-02","Brazil","PR","Leópolis/PR",4113403,0,0,1,1
"4226","2020-04-02","Brazil","SP","Limeira/SP",3526902,0,0,0,2
"4227","2020-04-02","Brazil","ES","Linhares/ES",3203205,0,0,0,7
"4228","2020-04-02","Brazil","PR","Londrina/PR",4113700,0,0,1,27
"4229","2020-04-02","Brazil","SP","Louveira/SP",3527306,0,0,0,1
"4230","2020-04-02","Brazil","MT","Lucas do Rio Verde/MT",5105259,0,0,1,1
"4231","2020-04-02","Brazil","GO","Luziânia/GO",5212501,0,1,0,1
"4232","2020-04-02","Brazil","RN","Luís Gomes/RN",2407005,0,0,0,1
"4233","2020-04-02","Brazil","AP","Macapá/AP",1600303,0,0,1,12
"4234","2020-04-02","Brazil","RJ","Macaé/RJ",3302403,0,0,0,1
"4235","2020-04-02","Brazil","RN","Macaíba/RN",2407104,0,0,0,1
"4236","2020-04-02","Brazil","AL","Maceió/AL",2704302,0,1,0,13
"4237","2020-04-02","Brazil","RJ","Magé/RJ",3302502,0,0,3,3
"4238","2020-04-02","Brazil","SP","Mairiporã/SP",3528502,0,0,1,3
"4239","2020-04-02","Brazil","AM","Manacapuru/AM",1302504,0,0,0,6
"4240","2020-04-02","Brazil","AM","Manaus/AM",1302603,0,2,26,205
"4241","2020-04-02","Brazil","PR","Mandirituba/PR",4114302,0,0,1,1
"4242","2020-04-02","Brazil","RJ","Mangaratiba/RJ",3302601,0,0,0,1
"4243","2020-04-02","Brazil","MG","Manhuaçu/MG",3139409,0,0,0,1
"4244","2020-04-02","Brazil","PA","Marabá/PA",1504208,0,0,0,1
"4245","2020-04-02","Brazil","CE","Maracanaú/CE",2307650,0,0,1,2
"4246","2020-04-02","Brazil","CE","Maranguape/CE",2307700,0,0,1,2
"4247","2020-04-02","Brazil","RS","Marau/RS",4311809,0,0,1,3
"4248","2020-04-02","Brazil","PR","Marechal Cândido Rondon/PR",4114609,0,0,1,2
"4249","2020-04-02","Brazil","MG","Mariana/MG",3140001,0,1,1,3
"4250","2020-04-02","Brazil","RJ","Maricá/RJ",3302700,0,0,1,3
"4251","2020-04-02","Brazil","PR","Maringá/PR",4115200,0,2,3,13
"4252","2020-04-02","Brazil","PA","Marituba/PA",1504422,0,0,0,1
"4253","2020-04-02","Brazil","PR","Mariópolis/PR",4115309,0,0,0,1
"4254","2020-04-02","Brazil","PR","Matinhos/PR",4115705,0,0,0,1
"4255","2020-04-02","Brazil","SP","Matão/SP",3529302,0,0,1,2
"4256","2020-04-02","Brazil","CE","Mauriti/CE",2308104,0,0,0,1
"4257","2020-04-02","Brazil","SP","Mauá/SP",3529401,0,0,4,7
"4258","2020-04-02","Brazil","BA","Medeiros Neto/BA",2921104,0,0,0,1
"4259","2020-04-02","Brazil","PR","Medianeira/PR",4115804,0,0,0,1
"4260","2020-04-02","Brazil","RJ","Mesquita/RJ",3302858,0,0,1,1
"4261","2020-04-02","Brazil","RJ","Miguel Pereira/RJ",3302908,0,1,0,1
"4262","2020-04-02","Brazil","SP","Mogi Guaçu/SP",3530706,0,0,0,1
"4263","2020-04-02","Brazil","SP","Mogi das Cruzes/SP",3530607,0,0,2,13
"4264","2020-04-02","Brazil","RN","Monte Alegre/RN",2407807,0,0,0,1
"4265","2020-04-02","Brazil","RN","Mossoró/RN",2408003,0,1,1,21
"4266","2020-04-02","Brazil","MG","Muriaé/MG",3143906,0,0,2,3
"4267","2020-04-02","Brazil","RN","Natal/RN",2408102,0,1,8,56
"4268","2020-04-02","Brazil","SC","Navegantes/SC",4211306,0,0,1,4
"4269","2020-04-02","Brazil","RJ","Niterói/RJ",3303302,0,1,1,63
"4270","2020-04-02","Brazil","SE","Nossa Senhora da Glória/SE",2804508,0,0,0,1
"4271","2020-04-02","Brazil","MS","Nova Andradina/MS",5006200,0,0,0,2
"4272","2020-04-02","Brazil","RJ","Nova Iguaçu/RJ",3303500,0,0,1,8
"4273","2020-04-02","Brazil","MG","Nova Lima/MG",3144805,0,0,3,22
"4274","2020-04-02","Brazil","MT","Nova Monte Verde/MT",5108956,0,0,0,1
"4275","2020-04-02","Brazil","SP","Nova Odessa/SP",3533403,0,0,0,1
"4276","2020-04-02","Brazil","RS","Nova Palma/RS",4313102,0,0,0,1
"4277","2020-04-02","Brazil","BA","Nova Soure/BA",2922904,0,0,0,1
"4278","2020-04-02","Brazil","AM","Novo Airão/AM",1303205,0,0,0,1
"4279","2020-04-02","Brazil","RS","Novo Hamburgo/RS",4313409,0,1,1,4
"4280","2020-04-02","Brazil","PE","Olinda/PE",2609600,0,1,0,5
